open_time,open,high,low,close,close_time,trades,volume
2018-07-19 16:30:00+02:00,8.5353,8.5671,8.5249,8.5542,2018-07-19 16:44:59.999000+02:00,621,108720.95
2018-07-19 16:45:00+02:00,8.5574,8.593,8.4726,8.512,2018-07-19 16:59:59.999000+02:00,1016,129119.36
2018-07-19 17:00:00+02:00,8.5091,8.5615,8.493,8.5523,2018-07-19 17:14:59.999000+02:00,884,122372.99
2018-07-19 17:15:00+02:00,8.5652,8.5653,8.51,8.5244,2018-07-19 17:29:59.999000+02:00,599,120185.7
2018-07-19 17:30:00+02:00,8.5244,8.5416,8.37,8.4116,2018-07-19 17:44:59.999000+02:00,1495,200407.72
2018-07-19 17:45:00+02:00,8.412,8.4249,8.3,8.3727,2018-07-19 17:59:59.999000+02:00,1715,240532.57
2018-07-19 18:00:00+02:00,8.3735,8.3988,8.327,8.3579,2018-07-19 18:14:59.999000+02:00,1080,188789.35
2018-07-19 18:15:00+02:00,8.3503,8.3588,8.2688,8.3313,2018-07-19 18:29:59.999000+02:00,1277,170025.21
2018-07-19 18:30:00+02:00,8.3261,8.3373,8.1968,8.2342,2018-07-19 18:44:59.999000+02:00,1261,193617.17
2018-07-19 18:45:00+02:00,8.2345,8.2589,8.1528,8.2139,2018-07-19 18:59:59.999000+02:00,1487,191165.9
2018-07-19 19:00:00+02:00,8.22,8.281,8.1909,8.26,2018-07-19 19:14:59.999000+02:00,1395,189065.06
2018-07-19 19:15:00+02:00,8.2583,8.3081,8.2244,8.2923,2018-07-19 19:29:59.999000+02:00,980,123473.72
2018-07-19 19:30:00+02:00,8.3,8.3466,8.2768,8.2976,2018-07-19 19:44:59.999000+02:00,978,161795.63
2018-07-19 19:45:00+02:00,8.304,8.3151,8.275,8.2897,2018-07-19 19:59:59.999000+02:00,600,96295.36
2018-07-19 20:00:00+02:00,8.293,8.3635,8.293,8.3361,2018-07-19 20:14:59.999000+02:00,879,130358.76
2018-07-19 20:15:00+02:00,8.34,8.3489,8.29,8.3004,2018-07-19 20:29:59.999000+02:00,509,92993.74
2018-07-19 20:30:00+02:00,8.3039,8.3074,8.2507,8.2782,2018-07-19 20:44:59.999000+02:00,706,119783.38
2018-07-19 20:45:00+02:00,8.286,8.315,8.2702,8.3091,2018-07-19 20:59:59.999000+02:00,411,98749.23
2018-07-19 21:00:00+02:00,8.3056,8.32,8.29,8.3043,2018-07-19 21:14:59.999000+02:00,535,77862.25
2018-07-19 21:15:00+02:00,8.3109,8.3999,8.2963,8.3475,2018-07-19 21:29:59.999000+02:00,1008,130849.9
2018-07-19 21:30:00+02:00,8.342,8.3979,8.3199,8.3665,2018-07-19 21:44:59.999000+02:00,527,79992.26
2018-07-19 21:45:00+02:00,8.361,8.3661,8.286,8.2933,2018-07-19 21:59:59.999000+02:00,605,95038.5
2018-07-19 22:00:00+02:00,8.2919,8.3283,8.2858,8.31,2018-07-19 22:14:59.999000+02:00,489,93486.24
2018-07-19 22:15:00+02:00,8.3076,8.3667,8.3049,8.3364,2018-07-19 22:29:59.999000+02:00,643,117612.07
2018-07-19 22:30:00+02:00,8.3398,8.3545,8.2745,8.2924,2018-07-19 22:44:59.999000+02:00,713,101736.85
2018-07-19 22:45:00+02:00,8.2969,8.3036,8.2345,8.2529,2018-07-19 22:59:59.999000+02:00,608,79457.27
2018-07-19 23:00:00+02:00,8.2508,8.3054,8.2447,8.2863,2018-07-19 23:14:59.999000+02:00,471,86300.04
2018-07-19 23:15:00+02:00,8.288,8.3481,8.288,8.3261,2018-07-19 23:29:59.999000+02:00,395,86910.84
2018-07-19 23:30:00+02:00,8.3287,8.3641,8.3047,8.3256,2018-07-19 23:44:59.999000+02:00,511,85228.84
2018-07-19 23:45:00+02:00,8.3157,8.3234,8.2843,8.2938,2018-07-19 23:59:59.999000+02:00,233,53005.36
2018-07-20 00:00:00+02:00,8.2915,8.353,8.2726,8.3216,2018-07-20 00:14:59.999000+02:00,654,83273.1
2018-07-20 00:15:00+02:00,8.33,8.3939,8.3226,8.3914,2018-07-20 00:29:59.999000+02:00,704,128646.16
2018-07-20 00:30:00+02:00,8.3938,8.5,8.39,8.4588,2018-07-20 00:44:59.999000+02:00,1993,209527.81
2018-07-20 00:45:00+02:00,8.4587,8.4587,8.38,8.415,2018-07-20 00:59:59.999000+02:00,784,125445.74
2018-07-20 01:00:00+02:00,8.4199,8.4457,8.3528,8.3622,2018-07-20 01:14:59.999000+02:00,829,118862.65
2018-07-20 01:15:00+02:00,8.3627,8.3948,8.3166,8.378,2018-07-20 01:29:59.999000+02:00,862,98495.15
2018-07-20 01:30:00+02:00,8.3841,8.4111,8.362,8.3987,2018-07-20 01:44:59.999000+02:00,725,87798.35
2018-07-20 01:45:00+02:00,8.3925,8.42,8.3652,8.4175,2018-07-20 01:59:59.999000+02:00,510,76431.38
2018-07-20 02:00:00+02:00,8.422,8.4288,8.2687,8.2688,2018-07-20 02:14:59.999000+02:00,1032,136627.79
2018-07-20 02:15:00+02:00,8.2693,8.3112,8.2384,8.246,2018-07-20 02:29:59.999000+02:00,742,118826.48
2018-07-20 02:30:00+02:00,8.2479,8.2498,8.1591,8.2125,2018-07-20 02:44:59.999000+02:00,1040,169306.11
2018-07-20 02:45:00+02:00,8.2124,8.2128,8.1591,8.1869,2018-07-20 02:59:59.999000+02:00,803,117867.16
2018-07-20 03:00:00+02:00,8.1869,8.1994,8.0957,8.1417,2018-07-20 03:14:59.999000+02:00,1474,166918.19
2018-07-20 03:15:00+02:00,8.1337,8.2139,8.1337,8.1893,2018-07-20 03:29:59.999000+02:00,695,100417.33
2018-07-20 03:30:00+02:00,8.1952,8.2211,8.1812,8.207,2018-07-20 03:44:59.999000+02:00,545,115490.88
2018-07-20 03:45:00+02:00,8.1998,8.2591,8.1998,8.2504,2018-07-20 03:59:59.999000+02:00,1051,152573.67
2018-07-20 04:00:00+02:00,8.2506,8.2819,8.2337,8.2544,2018-07-20 04:14:59.999000+02:00,1041,127231.99
2018-07-20 04:15:00+02:00,8.2588,8.2693,8.2177,8.2193,2018-07-20 04:29:59.999000+02:00,635,108039.07
2018-07-20 04:30:00+02:00,8.223,8.2891,8.2,8.2679,2018-07-20 04:44:59.999000+02:00,550,101314.29
2018-07-20 04:45:00+02:00,8.2679,8.28,8.2474,8.2516,2018-07-20 04:59:59.999000+02:00,413,86351.05
2018-07-20 05:00:00+02:00,8.2483,8.2541,8.2243,8.2332,2018-07-20 05:14:59.999000+02:00,457,83694.52
2018-07-20 05:15:00+02:00,8.2313,8.2531,8.2075,8.2104,2018-07-20 05:29:59.999000+02:00,584,92272.25
2018-07-20 05:30:00+02:00,8.2104,8.2686,8.2103,8.232,2018-07-20 05:44:59.999000+02:00,491,78141.54
2018-07-20 05:45:00+02:00,8.2312,8.2414,8.2234,8.2333,2018-07-20 05:59:59.999000+02:00,413,94798.09
2018-07-20 06:00:00+02:00,8.2331,8.2413,8.1836,8.1868,2018-07-20 06:14:59.999000+02:00,402,35397.39
2018-07-20 06:15:00+02:00,8.1884,8.2219,8.1252,8.1893,2018-07-20 06:29:59.999000+02:00,1167,159639.01
2018-07-20 06:30:00+02:00,8.1901,8.1943,8.1625,8.1657,2018-07-20 06:44:59.999000+02:00,608,94218.62
2018-07-20 06:45:00+02:00,8.1644,8.1845,8.143,8.1581,2018-07-20 06:59:59.999000+02:00,669,94959.16
2018-07-20 07:00:00+02:00,8.1581,8.1648,8.14,8.1566,2018-07-20 07:14:59.999000+02:00,591,95635.33
2018-07-20 07:15:00+02:00,8.1566,8.2002,8.15,8.1839,2018-07-20 07:29:59.999000+02:00,575,83289.67
2018-07-20 07:30:00+02:00,8.1892,8.1893,8.07,8.104,2018-07-20 07:44:59.999000+02:00,1069,166218.92
2018-07-20 07:45:00+02:00,8.1106,8.1207,8.0561,8.0705,2018-07-20 07:59:59.999000+02:00,689,74846.41
2018-07-20 08:00:00+02:00,8.0705,8.0705,7.9871,8.0412,2018-07-20 08:14:59.999000+02:00,1314,146001.8
2018-07-20 08:15:00+02:00,8.0409,8.0723,8.04,8.0489,2018-07-20 08:29:59.999000+02:00,749,116002.42
2018-07-20 08:30:00+02:00,8.0403,8.0514,7.9049,7.9481,2018-07-20 08:44:59.999000+02:00,1473,169951.32
2018-07-20 08:45:00+02:00,7.9488,7.9509,7.852,7.917,2018-07-20 08:59:59.999000+02:00,1475,180868.68
2018-07-20 09:00:00+02:00,7.9142,7.9275,7.8414,7.8829,2018-07-20 09:14:59.999000+02:00,921,157690.52
2018-07-20 09:15:00+02:00,7.888,8.0342,7.8858,7.9832,2018-07-20 09:29:59.999000+02:00,909,122118.37
2018-07-20 09:30:00+02:00,7.9861,8.0324,7.9723,8.0175,2018-07-20 09:44:59.999000+02:00,935,131819.08
2018-07-20 09:45:00+02:00,8.0236,8.0673,8.008,8.061,2018-07-20 09:59:59.999000+02:00,863,97332.46
2018-07-20 10:00:00+02:00,8.064,8.3575,8.064,8.2784,2018-07-20 10:14:59.999000+02:00,2163,183754.59
2018-07-20 10:15:00+02:00,8.2785,8.4044,8.2666,8.3048,2018-07-20 10:29:59.999000+02:00,1917,173084.08
2018-07-20 10:30:00+02:00,8.3056,8.348,8.1935,8.2686,2018-07-20 10:44:59.999000+02:00,1452,177010.61
2018-07-20 10:45:00+02:00,8.2672,8.3447,8.2215,8.3294,2018-07-20 10:59:59.999000+02:00,1064,124272.16
2018-07-20 11:00:00+02:00,8.3295,8.3675,8.2861,8.302,2018-07-20 11:14:59.999000+02:00,987,119900.5
2018-07-20 11:15:00+02:00,8.2993,8.3647,8.2745,8.3314,2018-07-20 11:29:59.999000+02:00,912,105363.95
2018-07-20 11:30:00+02:00,8.33,8.3707,8.3133,8.3448,2018-07-20 11:44:59.999000+02:00,1273,171806.61
2018-07-20 11:45:00+02:00,8.3447,8.3868,8.3103,8.3664,2018-07-20 11:59:59.999000+02:00,877,120849.51
2018-07-20 12:00:00+02:00,8.3679,8.5,8.3625,8.4062,2018-07-20 12:14:59.999000+02:00,1527,146245.86
2018-07-20 12:15:00+02:00,8.4044,8.41,8.3258,8.3366,2018-07-20 12:29:59.999000+02:00,719,75790.25
2018-07-20 12:30:00+02:00,8.3365,8.3755,8.3,8.3679,2018-07-20 12:44:59.999000+02:00,622,95247.8
2018-07-20 12:45:00+02:00,8.3677,8.4213,8.3636,8.4051,2018-07-20 12:59:59.999000+02:00,607,81395.82
2018-07-20 13:00:00+02:00,8.4066,8.4623,8.3757,8.4019,2018-07-20 13:14:59.999000+02:00,997,130392.14
2018-07-20 13:15:00+02:00,8.4019,8.4367,8.3789,8.3789,2018-07-20 13:29:59.999000+02:00,609,93026.56
2018-07-20 13:30:00+02:00,8.3789,8.3825,8.3514,8.3705,2018-07-20 13:44:59.999000+02:00,613,92987.28
2018-07-20 13:45:00+02:00,8.3752,8.4357,8.3581,8.4201,2018-07-20 13:59:59.999000+02:00,902,109434.56
2018-07-20 14:00:00+02:00,8.4217,8.46,8.3644,8.3722,2018-07-20 14:14:59.999000+02:00,851,113521.67
2018-07-20 14:15:00+02:00,8.3749,8.4077,8.31,8.3194,2018-07-20 14:29:59.999000+02:00,683,123804.79
2018-07-20 14:30:00+02:00,8.3136,8.3396,8.2659,8.2825,2018-07-20 14:44:59.999000+02:00,610,74036.33
2018-07-20 14:45:00+02:00,8.2822,8.3278,8.253,8.316,2018-07-20 14:59:59.999000+02:00,585,97139.9
2018-07-20 15:00:00+02:00,8.3149,8.3526,8.3006,8.3134,2018-07-20 15:14:59.999000+02:00,499,82983.42
2018-07-20 15:15:00+02:00,8.3144,8.3144,8.2601,8.2989,2018-07-20 15:29:59.999000+02:00,636,89541.33
2018-07-20 15:30:00+02:00,8.2977,8.31,8.262,8.3099,2018-07-20 15:44:59.999000+02:00,511,64797.53
2018-07-20 15:45:00+02:00,8.3059,8.3451,8.3034,8.3387,2018-07-20 15:59:59.999000+02:00,700,92924.67
2018-07-20 16:00:00+02:00,8.3326,8.3451,8.2554,8.2918,2018-07-20 16:14:59.999000+02:00,782,103496.96
2018-07-20 16:15:00+02:00,8.2975,8.3642,8.2975,8.3352,2018-07-20 16:29:59.999000+02:00,754,91078.53
2018-07-20 16:30:00+02:00,8.3394,8.3603,8.3143,8.3182,2018-07-20 16:44:59.999000+02:00,573,91019.31
2018-07-20 16:45:00+02:00,8.3218,8.3311,8.2745,8.3019,2018-07-20 16:59:59.999000+02:00,541,88350.75
2018-07-20 17:00:00+02:00,8.3019,8.3371,8.3018,8.3247,2018-07-20 17:14:59.999000+02:00,395,77453.77
2018-07-20 17:15:00+02:00,8.3246,8.3896,8.2676,8.2729,2018-07-20 17:29:59.999000+02:00,825,90334.32
2018-07-20 17:30:00+02:00,8.2758,8.2873,8.1,8.1516,2018-07-20 17:44:59.999000+02:00,2108,170971.79
2018-07-20 17:45:00+02:00,8.1516,8.198,8.0829,8.1298,2018-07-20 17:59:59.999000+02:00,985,115929.13
2018-07-20 18:00:00+02:00,8.1269,8.21,8.1076,8.1794,2018-07-20 18:14:59.999000+02:00,689,90617.92
2018-07-20 18:15:00+02:00,8.1799,8.2627,8.1351,8.2073,2018-07-20 18:29:59.999000+02:00,1021,109840.41
2018-07-20 18:30:00+02:00,8.2143,8.6069,8.1764,8.3833,2018-07-20 18:44:59.999000+02:00,3377,354950.34
2018-07-20 18:45:00+02:00,8.3861,8.456,8.205,8.2121,2018-07-20 18:59:59.999000+02:00,2293,243174.35
2018-07-20 19:00:00+02:00,8.2112,8.26,7.9545,8.0047,2018-07-20 19:14:59.999000+02:00,4073,326688.17
2018-07-20 19:15:00+02:00,8.0067,8.0482,7.9212,7.9631,2018-07-20 19:29:59.999000+02:00,2136,238129.34
2018-07-20 19:30:00+02:00,7.9631,8.0818,7.9247,7.9874,2018-07-20 19:44:59.999000+02:00,1030,131129.61
2018-07-20 19:45:00+02:00,7.9875,7.9887,7.81,7.8399,2018-07-20 19:59:59.999000+02:00,2065,196083.63
2018-07-20 20:00:00+02:00,7.8398,7.9311,7.7579,7.924,2018-07-20 20:14:59.999000+02:00,2311,265665.75
2018-07-20 20:15:00+02:00,7.9239,7.9455,7.8543,7.887,2018-07-20 20:29:59.999000+02:00,577,89690.79
2018-07-20 20:30:00+02:00,7.8912,7.9906,7.8824,7.9548,2018-07-20 20:44:59.999000+02:00,779,88530.96
2018-07-20 20:45:00+02:00,7.9512,7.9675,7.9028,7.9406,2018-07-20 20:59:59.999000+02:00,545,68002.27
2018-07-20 21:00:00+02:00,7.9361,7.9361,7.87,7.9027,2018-07-20 21:14:59.999000+02:00,498,77977.07
2018-07-20 21:15:00+02:00,7.9065,7.9133,7.835,7.8406,2018-07-20 21:29:59.999000+02:00,565,63770.84
2018-07-20 21:30:00+02:00,7.8401,7.89,7.8001,7.8718,2018-07-20 21:44:59.999000+02:00,1002,123504.54
2018-07-20 21:45:00+02:00,7.8711,7.91,7.8674,7.892,2018-07-20 21:59:59.999000+02:00,484,71596.18
2018-07-20 22:00:00+02:00,7.8956,7.91,7.87,7.9081,2018-07-20 22:14:59.999000+02:00,427,64848.74
2018-07-20 22:15:00+02:00,7.91,7.9387,7.885,7.935,2018-07-20 22:29:59.999000+02:00,416,83617.36
2018-07-20 22:30:00+02:00,7.9282,7.9791,7.9044,7.9791,2018-07-20 22:44:59.999000+02:00,481,76489.79
2018-07-20 22:45:00+02:00,7.9647,7.9791,7.9114,7.9291,2018-07-20 22:59:59.999000+02:00,329,67166.34
2018-07-20 23:00:00+02:00,7.9277,7.9582,7.915,7.9439,2018-07-20 23:14:59.999000+02:00,280,63032.25
2018-07-20 23:15:00+02:00,7.9439,7.9586,7.9108,7.9529,2018-07-20 23:29:59.999000+02:00,339,92538.59
2018-07-20 23:30:00+02:00,7.9568,7.96,7.9181,7.9213,2018-07-20 23:44:59.999000+02:00,318,81541.06
2018-07-20 23:45:00+02:00,7.925,7.925,7.8,7.832,2018-07-20 23:59:59.999000+02:00,731,91758.98
2018-07-21 00:00:00+02:00,7.8321,7.8758,7.711,7.7714,2018-07-21 00:14:59.999000+02:00,1651,179834.01
2018-07-21 00:15:00+02:00,7.7713,7.8117,7.73,7.8089,2018-07-21 00:29:59.999000+02:00,809,92702.66
2018-07-21 00:30:00+02:00,7.8079,7.86,7.7763,7.8089,2018-07-21 00:44:59.999000+02:00,893,110967.14
2018-07-21 00:45:00+02:00,7.811,7.8984,7.8049,7.8983,2018-07-21 00:59:59.999000+02:00,627,77157.88
2018-07-21 01:00:00+02:00,7.8978,7.8978,7.8424,7.8482,2018-07-21 01:14:59.999000+02:00,528,84886.69
2018-07-21 01:15:00+02:00,7.8502,7.8918,7.8463,7.8637,2018-07-21 01:29:59.999000+02:00,415,67425.02
2018-07-21 01:30:00+02:00,7.8672,7.8835,7.8424,7.8476,2018-07-21 01:44:59.999000+02:00,444,91546.79
2018-07-21 01:45:00+02:00,7.8466,7.865,7.8282,7.8583,2018-07-21 01:59:59.999000+02:00,414,90797.27
2018-07-21 02:00:00+02:00,7.8583,7.8609,7.7813,7.7874,2018-07-21 02:14:59.999000+02:00,674,114123.72
2018-07-21 02:15:00+02:00,7.7873,7.813,7.7562,7.8,2018-07-21 02:29:59.999000+02:00,597,85500.33
2018-07-21 02:30:00+02:00,7.8002,7.8002,7.6801,7.7351,2018-07-21 02:44:59.999000+02:00,959,105305.49
2018-07-21 02:45:00+02:00,7.7334,7.7441,7.58,7.6311,2018-07-21 02:59:59.999000+02:00,1505,144171.92
2018-07-21 03:00:00+02:00,7.6312,7.7093,7.6,7.6974,2018-07-21 03:14:59.999000+02:00,1260,122739.4
2018-07-21 03:15:00+02:00,7.6976,7.7578,7.686,7.7291,2018-07-21 03:29:59.999000+02:00,946,95767.28
2018-07-21 03:30:00+02:00,7.7292,7.7964,7.572,7.7819,2018-07-21 03:44:59.999000+02:00,1010,130176.72
2018-07-21 03:45:00+02:00,7.7789,7.7912,7.73,7.778,2018-07-21 03:59:59.999000+02:00,965,122276.13
2018-07-21 04:00:00+02:00,7.7846,7.82,7.7739,7.7866,2018-07-21 04:14:59.999000+02:00,979,167856.17
2018-07-21 04:15:00+02:00,7.7875,7.8118,7.7391,7.7728,2018-07-21 04:29:59.999000+02:00,716,104978.08
2018-07-21 04:30:00+02:00,7.7789,7.8203,7.7731,7.8104,2018-07-21 04:44:59.999000+02:00,751,91462.73
2018-07-21 04:45:00+02:00,7.8151,7.8151,7.7221,7.7605,2018-07-21 04:59:59.999000+02:00,617,130139.38
2018-07-21 05:00:00+02:00,7.7622,7.7921,7.748,7.7544,2018-07-21 05:14:59.999000+02:00,490,81345.13
2018-07-21 05:15:00+02:00,7.749,7.7716,7.71,7.7252,2018-07-21 05:29:59.999000+02:00,772,92320.68
2018-07-21 05:30:00+02:00,7.7227,7.7949,7.7209,7.7618,2018-07-21 05:44:59.999000+02:00,568,88050.4
2018-07-21 05:45:00+02:00,7.7618,7.7918,7.7481,7.7751,2018-07-21 05:59:59.999000+02:00,491,80712.37
2018-07-21 06:00:00+02:00,7.7751,7.7784,7.7381,7.7609,2018-07-21 06:14:59.999000+02:00,506,69869.03
2018-07-21 06:15:00+02:00,7.7589,7.7899,7.7585,7.765,2018-07-21 06:29:59.999000+02:00,370,76440.78
2018-07-21 06:30:00+02:00,7.7651,7.8382,7.7607,7.8243,2018-07-21 06:44:59.999000+02:00,502,88214.99
2018-07-21 06:45:00+02:00,7.8244,7.9113,7.8194,7.9023,2018-07-21 06:59:59.999000+02:00,850,112212.8
2018-07-21 07:00:00+02:00,7.9026,7.9299,7.8622,7.9074,2018-07-21 07:14:59.999000+02:00,664,82235.34
2018-07-21 07:15:00+02:00,7.9074,7.9201,7.8754,7.901,2018-07-21 07:29:59.999000+02:00,466,90840.18
2018-07-21 07:30:00+02:00,7.8983,7.9018,7.85,7.9018,2018-07-21 07:44:59.999000+02:00,595,101358.25
2018-07-21 07:45:00+02:00,7.8938,7.9147,7.8749,7.9143,2018-07-21 07:59:59.999000+02:00,375,79419.03
2018-07-21 08:00:00+02:00,7.9153,7.9287,7.8878,7.8945,2018-07-21 08:14:59.999000+02:00,452,121975.35
2018-07-21 08:15:00+02:00,7.8974,7.9803,7.8887,7.9662,2018-07-21 08:29:59.999000+02:00,745,108753.8
2018-07-21 08:30:00+02:00,7.9552,8.0435,7.9502,8.0179,2018-07-21 08:44:59.999000+02:00,1283,117999.62
2018-07-21 08:45:00+02:00,8.0179,8.15,7.9897,8.0042,2018-07-21 08:59:59.999000+02:00,939,126880.19
2018-07-21 09:00:00+02:00,8.0042,8.0046,7.94,7.942,2018-07-21 09:14:59.999000+02:00,752,112702.15
2018-07-21 09:15:00+02:00,7.9387,7.9843,7.9284,7.9402,2018-07-21 09:29:59.999000+02:00,694,95226.63
2018-07-21 09:30:00+02:00,7.9405,7.9665,7.936,7.9438,2018-07-21 09:44:59.999000+02:00,411,70109.58
2018-07-21 09:45:00+02:00,7.9438,7.9505,7.8811,7.8819,2018-07-21 09:59:59.999000+02:00,456,64983.51
2018-07-21 10:00:00+02:00,7.8812,7.9302,7.862,7.9072,2018-07-21 10:14:59.999000+02:00,612,94725.5
2018-07-21 10:15:00+02:00,7.9076,7.9414,7.8563,7.9256,2018-07-21 10:29:59.999000+02:00,455,76763.44
2018-07-21 10:30:00+02:00,7.9238,7.929,7.8607,7.8765,2018-07-21 10:44:59.999000+02:00,418,69171.43
2018-07-21 10:45:00+02:00,7.8754,7.88,7.83,7.8617,2018-07-21 10:59:59.999000+02:00,549,90757.67
2018-07-21 11:00:00+02:00,7.8601,7.9025,7.85,7.8871,2018-07-21 11:14:59.999000+02:00,452,85402.0
2018-07-21 11:15:00+02:00,7.8907,7.9789,7.8871,7.9373,2018-07-21 11:29:59.999000+02:00,543,67305.5
2018-07-21 11:30:00+02:00,7.9374,7.9593,7.9,7.9,2018-07-21 11:44:59.999000+02:00,596,100882.49
2018-07-21 11:45:00+02:00,7.9004,7.9444,7.8899,7.9214,2018-07-21 11:59:59.999000+02:00,432,66885.72
2018-07-21 12:00:00+02:00,7.9214,7.9499,7.8855,7.8855,2018-07-21 12:14:59.999000+02:00,537,78165.04
2018-07-21 12:15:00+02:00,7.8862,7.8917,7.8373,7.85,2018-07-21 12:29:59.999000+02:00,537,93754.17
2018-07-21 12:30:00+02:00,7.8408,7.8493,7.7726,7.7847,2018-07-21 12:44:59.999000+02:00,669,83200.34
2018-07-21 12:45:00+02:00,7.7833,7.8655,7.7784,7.8421,2018-07-21 12:59:59.999000+02:00,569,83974.95
2018-07-21 13:00:00+02:00,7.8428,7.8516,7.8053,7.8486,2018-07-21 13:14:59.999000+02:00,503,84611.68
2018-07-21 13:15:00+02:00,7.842,7.88,7.8354,7.8693,2018-07-21 13:29:59.999000+02:00,435,71483.46
2018-07-21 13:30:00+02:00,7.8757,7.8758,7.8056,7.8619,2018-07-21 13:44:59.999000+02:00,415,73684.91
2018-07-21 13:45:00+02:00,7.8644,8.02,7.8644,7.9499,2018-07-21 13:59:59.999000+02:00,1158,98932.39
2018-07-21 14:00:00+02:00,7.9499,7.9683,7.875,7.9233,2018-07-21 14:14:59.999000+02:00,579,66839.84
2018-07-21 14:15:00+02:00,7.9312,7.9509,7.9177,7.944,2018-07-21 14:29:59.999000+02:00,474,107610.24
2018-07-21 14:30:00+02:00,7.944,7.9954,7.944,7.9677,2018-07-21 14:44:59.999000+02:00,467,67978.61
2018-07-21 14:45:00+02:00,7.9753,8.0167,7.915,7.9336,2018-07-21 14:59:59.999000+02:00,517,77519.19
2018-07-21 15:00:00+02:00,7.9369,7.9936,7.9347,7.9687,2018-07-21 15:14:59.999000+02:00,589,112577.31
2018-07-21 15:15:00+02:00,7.9676,7.9928,7.9645,7.9836,2018-07-21 15:29:59.999000+02:00,401,77013.97
2018-07-21 15:30:00+02:00,7.9812,8.0074,7.9569,7.9884,2018-07-21 15:44:59.999000+02:00,474,83344.45
2018-07-21 15:45:00+02:00,7.9872,7.9923,7.9343,7.9552,2018-07-21 15:59:59.999000+02:00,384,64135.36
2018-07-21 16:00:00+02:00,7.95,8.09,7.95,8.0565,2018-07-21 16:14:59.999000+02:00,1171,95648.83
2018-07-21 16:15:00+02:00,8.0559,8.1098,7.9862,7.9997,2018-07-21 16:29:59.999000+02:00,1012,110644.41
2018-07-21 16:30:00+02:00,7.9997,8.0268,7.98,8.0085,2018-07-21 16:44:59.999000+02:00,850,119281.45
2018-07-21 16:45:00+02:00,8.0123,8.0123,7.981,7.9932,2018-07-21 16:59:59.999000+02:00,552,85683.56
2018-07-21 17:00:00+02:00,7.9933,8.0429,7.9568,8.0294,2018-07-21 17:14:59.999000+02:00,700,89944.94
2018-07-21 17:15:00+02:00,8.0319,8.0655,8.0075,8.0244,2018-07-21 17:29:59.999000+02:00,449,75013.56
2018-07-21 17:30:00+02:00,8.0239,8.113,8.0232,8.0909,2018-07-21 17:44:59.999000+02:00,825,136988.11
2018-07-21 17:45:00+02:00,8.0912,8.1747,8.0912,8.1214,2018-07-21 17:59:59.999000+02:00,1124,128294.65
2018-07-21 18:00:00+02:00,8.1266,8.2233,8.1039,8.12,2018-07-21 18:14:59.999000+02:00,1192,147450.1
2018-07-21 18:15:00+02:00,8.1199,8.1235,8.02,8.0569,2018-07-21 18:29:59.999000+02:00,944,123842.96
2018-07-21 18:30:00+02:00,8.0569,8.1401,8.0563,8.105,2018-07-21 18:44:59.999000+02:00,655,88315.44
2018-07-21 18:45:00+02:00,8.1051,8.1517,8.0789,8.0836,2018-07-21 18:59:59.999000+02:00,646,69140.57
2018-07-21 19:00:00+02:00,8.0814,8.13,8.0661,8.1099,2018-07-21 19:14:59.999000+02:00,487,81702.98
2018-07-21 19:15:00+02:00,8.1074,8.1436,8.0829,8.1134,2018-07-21 19:29:59.999000+02:00,548,88971.39
2018-07-21 19:30:00+02:00,8.1135,8.1266,8.09,8.1239,2018-07-21 19:44:59.999000+02:00,410,76966.06
2018-07-21 19:45:00+02:00,8.1235,8.1405,8.1014,8.1117,2018-07-21 19:59:59.999000+02:00,398,55746.82
2018-07-21 20:00:00+02:00,8.1117,8.1799,8.1023,8.1593,2018-07-21 20:14:59.999000+02:00,643,80159.09
2018-07-21 20:15:00+02:00,8.1565,8.2,8.1378,8.1858,2018-07-21 20:29:59.999000+02:00,736,111023.48
2018-07-21 20:30:00+02:00,8.1815,8.21,8.16,8.169,2018-07-21 20:44:59.999000+02:00,497,73141.85
2018-07-21 20:45:00+02:00,8.1712,8.2081,8.16,8.2018,2018-07-21 20:59:59.999000+02:00,452,68989.79
2018-07-21 21:00:00+02:00,8.2063,8.2419,8.188,8.198,2018-07-21 21:14:59.999000+02:00,622,67878.78
2018-07-21 21:15:00+02:00,8.1981,8.1994,8.1329,8.1392,2018-07-21 21:29:59.999000+02:00,576,77069.17
2018-07-21 21:30:00+02:00,8.1367,8.156,8.058,8.103,2018-07-21 21:44:59.999000+02:00,754,87295.68
2018-07-21 21:45:00+02:00,8.1009,8.1655,8.0978,8.1368,2018-07-21 21:59:59.999000+02:00,451,67837.68
2018-07-21 22:00:00+02:00,8.1339,8.1924,8.1324,8.1544,2018-07-21 22:14:59.999000+02:00,779,87631.53
2018-07-21 22:15:00+02:00,8.1469,8.1799,8.1154,8.156,2018-07-21 22:29:59.999000+02:00,543,62290.36
2018-07-21 22:30:00+02:00,8.1546,8.1609,8.1392,8.1515,2018-07-21 22:44:59.999000+02:00,352,69623.11
2018-07-21 22:45:00+02:00,8.1539,8.1564,8.1194,8.1344,2018-07-21 22:59:59.999000+02:00,330,51895.1
2018-07-21 23:00:00+02:00,8.1274,8.1567,8.126,8.1494,2018-07-21 23:14:59.999000+02:00,433,88162.76
2018-07-21 23:15:00+02:00,8.1494,8.16,8.1359,8.1443,2018-07-21 23:29:59.999000+02:00,282,55179.09
